 market  , stkcode  , order_book_id  , ind_number_2021  
 0       , 300077   , 300077.XSHE    , ind20            
 0       , 300078   , 300078.XSHE    , ind26            
 0       , 300089   , 300089.XSHE    , ind18            
 0       , 300111   , 300111.XSHE    , ind1             
 0       , 300114   , 300114.XSHE    , ind24            
 0       , 300115   , 300115.XSHE    , ind20            
 0       , 300138   , 300138.XSHE    , ind13            
 0       , 300139   , 300139.XSHE    , ind25            
 0       , 300164   , 300164.XSHE    , ind29            
 0       , 300175   , 300175.XSHE    , ind13            
 0       , 300196   , 300196.XSHE    , ind14            
 0       , 300239   , 300239.XSHE    , ind1             
 0       , 300244   , 300244.XSHE    , ind1             
 0       , 300246   , 300246.XSHE    , ind1             
 0       , 300248   , 300248.XSHE    , ind26            
 0       , 300257   , 300257.XSHE    , ind15            
 0       , 300263   , 300263.XSHE    , ind15            
 0       , 300281   , 300281.XSHE    , ind15            
 0       , 300288   , 300288.XSHE    , ind26            
 0       , 300300   , 300300.XSHE    , ind26            
 0       , 300311   , 300311.XSHE    , ind26            
 0       , 300313   , 300313.XSHE    , ind13            
 0       , 300321   , 300321.XSHE    , ind5             
 0       , 300330   , 300330.XSHE    , ind26            
 0       , 300334   , 300334.XSHE    , ind30            
 0       , 300346   , 300346.XSHE    , ind20            
 0       , 300352   , 300352.XSHE    , ind26            
 0       , 300355   , 300355.XSHE    , ind7             
 0       , 300395   , 300395.XSHE    , ind24            
 0       , 300408   , 300408.XSHE    , ind20            
 0       , 300410   , 300410.XSHE    , ind21            
 0       , 300428   , 300428.XSHE    , ind2             
 0       , 300431   , 300431.XSHE    , ind12            
 0       , 300436   , 300436.XSHE    , ind1             
 0       , 300444   , 300444.XSHE    , ind21            
 0       , 300456   , 300456.XSHE    , ind20            
 0       , 300478   , 300478.XSHE    , ind5             
 0       , 300480   , 300480.XSHE    , ind15            
 0       , 300484   , 300484.XSHE    , ind15            
 0       , 300502   , 300502.XSHE    , ind9             
 0       , 300507   , 300507.XSHE    , ind2             
 0       , 300519   , 300519.XSHE    , ind1             
 0       , 300529   , 300529.XSHE    , ind1             
 0       , 300533   , 300533.XSHE    , ind12            
 0       , 300548   , 300548.XSHE    , ind9             
 0       , 300618   , 300618.XSHE    , ind25            
 0       , 300668   , 300668.XSHE    , ind7             
 0       , 300688   , 300688.XSHE    , ind18            
 0       , 300696   , 300696.XSHE    , ind24            
 0       , 300699   , 300699.XSHE    , ind24            
 0       , 300701   , 300701.XSHE    , ind20            
 0       , 300721   , 300721.XSHE    , ind5             
 0       , 300727   , 300727.XSHE    , ind5             
 0       , 300732   , 300732.XSHE    , ind7             
 0       , 300743   , 300743.XSHE    , ind26            
 0       , 300750   , 300750.XSHE    , ind21            
 0       , 300762   , 300762.XSHE    , ind24            
 0       , 300766   , 300766.XSHE    , ind26            
 0       , 300776   , 300776.XSHE    , ind21            
 0       , 300793   , 300793.XSHE    , ind20            
 0       , 300805   , 300805.XSHE    , ind12            
 0       , 300809   , 300809.XSHE    , ind15            
 0       , 300811   , 300811.XSHE    , ind25            
 0       , 300817   , 300817.XSHE    , ind15            
 0       , 300835   , 300835.XSHE    , ind25            
 0       , 300840   , 300840.XSHE    , ind22            
 0       , 300853   , 300853.XSHE    , ind21            
 0       , 300858   , 300858.XSHE    , ind5             
 0       , 300887   , 300887.XSHE    , ind18            
 0       , 300888   , 300888.XSHE    , ind31            
 0       , 300892   , 300892.XSHE    , ind11            
 0       , 300893   , 300893.XSHE    , ind2             
 0       , 300894   , 300894.XSHE    , ind6             
 0       , 300895   , 300895.XSHE    , ind26            
 0       , 300908   , 300908.XSHE    , ind11            
 0       , 300909   , 300909.XSHE    , ind20            
 0       , 300918   , 300918.XSHE    , ind22            
 0       , 300928   , 300928.XSHE    , ind2             
 0       , 300939   , 300939.XSHE    , ind20            
 0       , 300946   , 300946.XSHE    , ind15            
 0       , 300948   , 300948.XSHE    , ind7             
 0       , 300972   , 300972.XSHE    , ind13            
 0       , 300981   , 300981.XSHE    , ind1             
 0       , 300987   , 300987.XSHE    , ind12            
 0       , 300994   , 300994.XSHE    , ind2             
 0       , 300995   , 300995.XSHE    , ind5             
 0       , 301004   , 301004.XSHE    , ind16            
 0       , 301031   , 301031.XSHE    , ind20            
 0       , 301046   , 301046.XSHE    , ind7             
 0       , 301049   , 301049.XSHE    , ind30            
 0       , 301055   , 301055.XSHE    , ind16            
 0       , 301061   , 301061.XSHE    , ind16            
 0       , 301062   , 301062.XSHE    , ind16            
 0       , 301068   , 301068.XSHE    , ind30            
 0       , 301087   , 301087.XSHE    , ind1             
 0       , 301127   , 301127.XSHE    , ind30            
 0       , 301156   , 301156.XSHE    , ind5             
 0       , 301157   , 301157.XSHE    , ind21            
 0       , 301163   , 301163.XSHE    , ind21            
 0       , 301175   , 301175.XSHE    , ind30            
 0       , 301180   , 301180.XSHE    , ind20            
 0       , 301201   , 301201.XSHE    , ind1             
 0       , 301203   , 301203.XSHE    , ind30            
 0       , 301222   , 301222.XSHE    , ind21            
 0       , 301228   , 301228.XSHE    , ind18            
 0       , 301269   , 301269.XSHE    , ind26            
 0       , 301302   , 301302.XSHE    , ind24            
 0       , 301326   , 301326.XSHE    , ind20            
 0       , 301327   , 301327.XSHE    , ind21            
 0       , 301358   , 301358.XSHE    , ind21            
 0       , 301365   , 301365.XSHE    , ind7             
 0       , 301369   , 301369.XSHE    , ind20            
 0       , 301377   , 301377.XSHE    , ind15            
 0       , 301388   , 301388.XSHE    , ind21            
 0       , 301399   , 301399.XSHE    , ind15            
 1       , 600008   , 600008.XSHG    , ind30            
 1       , 600022   , 600022.XSHG    , ind10            
 1       , 600025   , 600025.XSHG    , ind4             
 1       , 600027   , 600027.XSHG    , ind4             
 1       , 600037   , 600037.XSHG    , ind12            
 1       , 600059   , 600059.XSHG    , ind11            
 1       , 600073   , 600073.XSHG    , ind11            
 1       , 600101   , 600101.XSHG    , ind4             
 1       , 600120   , 600120.XSHG    , ind28            
 1       , 600121   , 600121.XSHG    , ind27            
 1       , 600129   , 600129.XSHG    , ind1             
 1       , 600136   , 600136.XSHG    , ind18            
 1       , 600176   , 600176.XSHG    , ind14            
 1       , 600180   , 600180.XSHG    , ind3             
 1       , 600186   , 600186.XSHG    , ind11            
 1       , 600192   , 600192.XSHG    , ind21            
 1       , 600193   , 600193.XSHG    , ind7             
 1       , 600201   , 600201.XSHG    , ind13            
 1       , 600210   , 600210.XSHG    , ind16            
 1       , 600217   , 600217.XSHG    , ind30            
 1       , 600219   , 600219.XSHG    , ind25            
 1       , 600222   , 600222.XSHG    , ind1             
 1       , 600227   , 600227.XSHG    , ind5             
 1       , 600242   , 600242.XSHG    , ind12            
 1       , 600248   , 600248.XSHG    , ind7             
 1       , 600262   , 600262.XSHG    , ind15            
 1       , 600307   , 600307.XSHG    , ind10            
 1       , 600315   , 600315.XSHG    , ind31            
 1       , 600327   , 600327.XSHG    , ind2             
 1       , 600333   , 600333.XSHG    , ind4             
 1       , 600338   , 600338.XSHG    , ind25            
 1       , 600360   , 600360.XSHG    , ind20            
 1       , 600362   , 600362.XSHG    , ind25            
 1       , 600383   , 600383.XSHG    , ind19            
 1       , 600397   , 600397.XSHG    , ind27            
 1       , 600403   , 600403.XSHG    , ind27            
 1       , 600410   , 600410.XSHG    , ind26            
 1       , 600420   , 600420.XSHG    , ind1             
 1       , 600421   , 600421.XSHG    , ind15            
 1       , 600482   , 600482.XSHG    , ind21            
 1       , 600495   , 600495.XSHG    , ind15            
 1       , 600515   , 600515.XSHG    , ind8             
 1       , 600516   , 600516.XSHG    , ind10            
 1       , 600517   , 600517.XSHG    , ind28            
 1       , 600563   , 600563.XSHG    , ind20            
 1       , 600566   , 600566.XSHG    , ind1             
 1       , 600568   , 600568.XSHG    , ind1             
 1       , 600581   , 600581.XSHG    , ind10            
 1       , 600587   , 600587.XSHG    , ind1             
 1       , 600606   , 600606.XSHG    , ind19            
 1       , 600624   , 600624.XSHG    , ind1             
 1       , 600633   , 600633.XSHG    , ind12            
 1       , 600639   , 600639.XSHG    , ind19            
 1       , 600657   , 600657.XSHG    , ind19            
 1       , 600660   , 600660.XSHG    , ind2             
 1       , 600665   , 600665.XSHG    , ind19            
 1       , 600668   , 600668.XSHG    , ind14            
 1       , 600673   , 600673.XSHG    , ind25            
 1       , 600698   , 600698.XSHG    , ind2             
 1       , 600712   , 600712.XSHG    , ind23            
 1       , 600715   , 600715.XSHG    , ind12            
 1       , 600717   , 600717.XSHG    , ind3             
 1       , 600753   , 600753.XSHG    , ind3             
 1       , 600774   , 600774.XSHG    , ind1             
 1       , 600781   , 600781.XSHG    , ind1             
 1       , 600792   , 600792.XSHG    , ind27            
 1       , 600797   , 600797.XSHG    , ind26            
 1       , 600809   , 600809.XSHG    , ind11            
 1       , 600810   , 600810.XSHG    , ind5             
 1       , 600812   , 600812.XSHG    , ind1             
 1       , 600831   , 600831.XSHG    , ind12            
 1       , 600856   , 600856.XSHG    , ind29            
 1       , 600863   , 600863.XSHG    , ind4             
 1       , 600868   , 600868.XSHG    , ind7             
 1       , 600898   , 600898.XSHG    , ind20            
 1       , 600928   , 600928.XSHG    , ind17            
 1       , 600941   , 600941.XSHG    , ind9             
 1       , 600968   , 600968.XSHG    , ind29            
 1       , 600983   , 600983.XSHG    , ind6             
 1       , 600989   , 600989.XSHG    , ind5             
 1       , 600996   , 600996.XSHG    , ind12            
 1       , 601000   , 601000.XSHG    , ind3             
 1       , 601006   , 601006.XSHG    , ind3             
 1       , 601065   , 601065.XSHG    , ind5             
 1       , 601117   , 601117.XSHG    , ind7             
 1       , 601118   , 601118.XSHG    , ind13            
 1       , 601127   , 601127.XSHG    , ind2             
 1       , 601139   , 601139.XSHG    , ind4             
 1       , 601156   , 601156.XSHG    , ind3             
 1       , 601228   , 601228.XSHG    , ind3             
 1       , 601326   , 601326.XSHG    , ind3             
 1       , 601366   , 601366.XSHG    , ind23            
 1       , 601369   , 601369.XSHG    , ind15            
 1       , 601528   , 601528.XSHG    , ind17            
 1       , 601579   , 601579.XSHG    , ind11            
 1       , 601595   , 601595.XSHG    , ind12            
 1       , 601611   , 601611.XSHG    , ind7             
 1       , 601728   , 601728.XSHG    , ind9             
 1       , 601798   , 601798.XSHG    , ind15            
 1       , 601860   , 601860.XSHG    , ind17            
 1       , 601886   , 601886.XSHG    , ind7             
 1       , 601918   , 601918.XSHG    , ind27            
 1       , 601929   , 601929.XSHG    , ind12            
 1       , 601933   , 601933.XSHG    , ind23            
 1       , 601949   , 601949.XSHG    , ind12            
 1       , 601999   , 601999.XSHG    , ind12            
 1       , 603010   , 603010.XSHG    , ind5             
 1       , 603036   , 603036.XSHG    , ind15            
 1       , 603070   , 603070.XSHG    , ind21            
 1       , 603088   , 603088.XSHG    , ind15            
 1       , 603096   , 603096.XSHG    , ind12            
 1       , 603097   , 603097.XSHG    , ind21            
 1       , 603108   , 603108.XSHG    , ind1             
 1       , 603151   , 603151.XSHG    , ind13            
 1       , 603165   , 603165.XSHG    , ind16            
 1       , 603168   , 603168.XSHG    , ind1             
 1       , 603225   , 603225.XSHG    , ind5             
 1       , 603235   , 603235.XSHG    , ind5             
 1       , 603239   , 603239.XSHG    , ind2             
 1       , 603277   , 603277.XSHG    , ind15            
 1       , 603297   , 603297.XSHG    , ind20            
 1       , 603348   , 603348.XSHG    , ind2             
 1       , 603367   , 603367.XSHG    , ind1             
 1       , 603368   , 603368.XSHG    , ind1             
 1       , 603379   , 603379.XSHG    , ind5             
 1       , 603466   , 603466.XSHG    , ind12            
 1       , 603508   , 603508.XSHG    , ind26            
 1       , 603538   , 603538.XSHG    , ind1             
 1       , 603600   , 603600.XSHG    , ind16            
 1       , 603605   , 603605.XSHG    , ind31            
 1       , 603607   , 603607.XSHG    , ind16            
 1       , 603656   , 603656.XSHG    , ind15            
 1       , 603657   , 603657.XSHG    , ind6             
 1       , 603665   , 603665.XSHG    , ind22            
 1       , 603678   , 603678.XSHG    , ind24            
 1       , 603682   , 603682.XSHG    , ind23            
 1       , 603688   , 603688.XSHG    , ind5             
 1       , 603696   , 603696.XSHG    , ind11            
 1       , 603698   , 603698.XSHG    , ind15            
 1       , 603711   , 603711.XSHG    , ind11            
 1       , 603730   , 603730.XSHG    , ind2             
 1       , 603806   , 603806.XSHG    , ind21            
 1       , 603816   , 603816.XSHG    , ind16            
 1       , 603880   , 603880.XSHG    , ind1             
 1       , 603881   , 603881.XSHG    , ind26            
 1       , 603890   , 603890.XSHG    , ind20            
 1       , 603893   , 603893.XSHG    , ind20            
 1       , 603897   , 603897.XSHG    , ind21            
 1       , 603917   , 603917.XSHG    , ind2             
 1       , 603959   , 603959.XSHG    , ind7             
 1       , 603980   , 603980.XSHG    , ind5             
 1       , 603988   , 603988.XSHG    , ind21            
 1       , 603993   , 603993.XSHG    , ind25            
 1       , 605001   , 605001.XSHG    , ind15            
 1       , 605005   , 605005.XSHG    , ind2             
 1       , 605016   , 605016.XSHG    , ind5             
 1       , 605158   , 605158.XSHG    , ind10            
 1       , 605222   , 605222.XSHG    , ind21            
 1       , 605286   , 605286.XSHG    , ind15            
 1       , 605358   , 605358.XSHG    , ind20            
 1       , 605368   , 605368.XSHG    , ind4             
 1       , 605377   , 605377.XSHG    , ind16            
 1       , 605378   , 605378.XSHG    , ind21            
 1       , 605589   , 605589.XSHG    , ind5             
 1       , 688013   , 688013.XSHG    , ind1             
 1       , 688023   , 688023.XSHG    , ind26            
 1       , 688030   , 688030.XSHG    , ind26            
 1       , 688071   , 688071.XSHG    , ind15            
 1       , 688088   , 688088.XSHG    , ind26            
 1       , 688100   , 688100.XSHG    , ind9             
 1       , 688119   , 688119.XSHG    , ind14            
 1       , 688122   , 688122.XSHG    , ind24            
 1       , 688135   , 688135.XSHG    , ind20            
 1       , 688143   , 688143.XSHG    , ind9             
 1       , 688157   , 688157.XSHG    , ind5             
 1       , 688158   , 688158.XSHG    , ind26            
 1       , 688171   , 688171.XSHG    , ind26            
 1       , 688183   , 688183.XSHG    , ind20            
 1       , 688187   , 688187.XSHG    , ind15            
 1       , 688193   , 688193.XSHG    , ind1             
 1       , 688205   , 688205.XSHG    , ind9             
 1       , 688212   , 688212.XSHG    , ind1             
 1       , 688216   , 688216.XSHG    , ind20            
 1       , 688226   , 688226.XSHG    , ind21            
 1       , 688230   , 688230.XSHG    , ind20            
 1       , 688289   , 688289.XSHG    , ind1             
 1       , 688299   , 688299.XSHG    , ind20            
 1       , 688362   , 688362.XSHG    , ind20            
 1       , 688368   , 688368.XSHG    , ind20            
 1       , 688373   , 688373.XSHG    , ind1             
 1       , 688376   , 688376.XSHG    , ind30            
 1       , 688390   , 688390.XSHG    , ind21            
 1       , 688393   , 688393.XSHG    , ind1             
 1       , 688401   , 688401.XSHG    , ind20            
 1       , 688418   , 688418.XSHG    , ind9             
 1       , 688428   , 688428.XSHG    , ind1             
 1       , 688433   , 688433.XSHG    , ind15            
 1       , 688468   , 688468.XSHG    , ind1             
 1       , 688478   , 688478.XSHG    , ind20            
 1       , 688521   , 688521.XSHG    , ind20            
 1       , 688535   , 688535.XSHG    , ind20            
 1       , 688551   , 688551.XSHG    , ind21            
 1       , 688559   , 688559.XSHG    , ind15            
 1       , 688560   , 688560.XSHG    , ind21            
 1       , 688565   , 688565.XSHG    , ind30            
 1       , 688571   , 688571.XSHG    , ind5             
 1       , 688621   , 688621.XSHG    , ind1             
 1       , 688628   , 688628.XSHG    , ind15            
 1       , 688655   , 688655.XSHG    , ind20            
 1       , 688658   , 688658.XSHG    , ind1             
 1       , 688662   , 688662.XSHG    , ind20            
 1       , 688676   , 688676.XSHG    , ind21            
 1       , 688687   , 688687.XSHG    , ind1             
 1       , 688722   , 688722.XSHG    , ind5             
 1       , 688772   , 688772.XSHG    , ind21            
 1       , 688789   , 688789.XSHG    , ind15            
 1       , 732137   , 732137.XSHG    , NULL             
 1       , 780825   , 780825.XSHG    , NULL             
 1       , 787146   , 787146.XSHG    , NULL             
 1       , 787352   , 787352.XSHG    , NULL             
 1       , 787469   , 787469.XSHG    , NULL             
 1       , 789433   , 789433.XSHG    , NULL             
 1       , 789478   , 789478.XSHG    , NULL             
 1       , 789562   , 789562.XSHG    , NULL             
 1       , 789581   , 789581.XSHG    , NULL             
 1       , 791121   , 791121.XSHG    , NULL             
 1       , 799983   , 799983.XSHG    , NULL             
 0       , 000006   , 000006.XSHE    , ind19            
 0       , 000056   , 000056.XSHE    , ind19            
 0       , 000066   , 000066.XSHE    , ind26            
 0       , 000096   , 000096.XSHE    , ind29            
 0       , 000150   , 000150.XSHE    , ind1             
 0       , 000155   , 000155.XSHE    , ind4             
 0       , 000408   , 000408.XSHE    , ind5             
 0       , 000413   , 000413.XSHE    , ind20            
 0       , 000423   , 000423.XSHE    , ind1             
 0       , 000429   , 000429.XSHE    , ind3             
 0       , 000488   , 000488.XSHE    , ind16            
 0       , 000514   , 000514.XSHE    , ind19            
 0       , 000516   , 000516.XSHE    , ind1             
 0       , 000525   , 000525.XSHE    , ind5             
 0       , 000545   , 000545.XSHE    , ind5             
 0       , 000584   , 000584.XSHE    , ind15            
 0       , 000585   , 000585.XSHE    , ind21            
 0       , 000619   , 000619.XSHE    , ind14            
 0       , 000680   , 000680.XSHE    , ind15            
 0       , 000690   , 000690.XSHE    , ind4             
 0       , 000716   , 000716.XSHE    , ind11            
 0       , 000722   , 000722.XSHE    , ind4             
 0       , 000755   , 000755.XSHE    , ind3             
 0       , 000776   , 000776.XSHE    , ind28            
 0       , 000823   , 000823.XSHE    , ind20            
 0       , 000869   , 000869.XSHE    , ind11            
 0       , 000880   , 000880.XSHE    , ind2             
 0       , 000885   , 000885.XSHE    , ind3             
 0       , 000893   , 000893.XSHE    , ind5             
 0       , 000906   , 000906.XSHE    , ind3             
 0       , 000909   , 000909.XSHE    , ind19            
 0       , 000912   , 000912.XSHE    , ind5             
 0       , 000923   , 000923.XSHE    , ind10            
 0       , 000950   , 000950.XSHE    , ind1             
 0       , 000953   , 000953.XSHE    , ind1             
 0       , 000977   , 000977.XSHE    , ind26            
 0       , 000987   , 000987.XSHE    , ind28            
 0       , 000989   , 000989.XSHE    , ind1             
 0       , 000990   , 000990.XSHE    , ind5             
 0       , 001210   , 001210.XSHE    , ind4             
 0       , 001227   , 001227.XSHE    , ind17            
 0       , 001231   , 001231.XSHE    , ind5             
 0       , 001236   , 001236.XSHE    , ind28            
 0       , 001260   , 001260.XSHE    , ind2             
 0       , 001269   , 001269.XSHE    , ind21            
 0       , 001286   , 001286.XSHE    , ind4             
 0       , 001317   , 001317.XSHE    , ind3             
 0       , 001872   , 001872.XSHE    , ind3             
 0       , 002014   , 002014.XSHE    , ind16            
 0       , 002016   , 002016.XSHE    , ind19            
 0       , 002017   , 002017.XSHE    , ind9             
 0       , 002025   , 002025.XSHE    , ind24            
 0       , 002030   , 002030.XSHE    , ind1             
 0       , 002053   , 002053.XSHE    , ind5             
 0       , 002058   , 002058.XSHE    , ind15            
 0       , 002068   , 002068.XSHE    , ind5             
 0       , 002084   , 002084.XSHE    , ind16            
 0       , 002091   , 002091.XSHE    , ind23            
 0       , 002103   , 002103.XSHE    , ind16            
 0       , 002105   , 002105.XSHE    , ind2             
 0       , 002106   , 002106.XSHE    , ind20            
 0       , 002116   , 002116.XSHE    , ind7             
 0       , 002119   , 002119.XSHE    , ind20            
 0       , 002140   , 002140.XSHE    , ind7             
 0       , 002145   , 002145.XSHE    , ind5             
 0       , 002151   , 002151.XSHE    , ind24            
 0       , 002152   , 002152.XSHE    , ind26            
 0       , 002159   , 002159.XSHE    , ind18            
 0       , 002163   , 002163.XSHE    , ind7             
 0       , 002165   , 002165.XSHE    , ind5             
 0       , 002168   , 002168.XSHE    , ind12            
 0       , 002175   , 002175.XSHE    , ind15            
 0       , 002187   , 002187.XSHE    , ind23            
 0       , 002202   , 002202.XSHE    , ind21            
 0       , 002212   , 002212.XSHE    , ind26            
 0       , 002213   , 002213.XSHE    , ind8             
 0       , 002216   , 002216.XSHE    , ind11            
 0       , 002230   , 002230.XSHE    , ind26            
 0       , 002241   , 002241.XSHE    , ind20            
 0       , 002266   , 002266.XSHE    , ind30            
 0       , 002270   , 002270.XSHE    , ind21            
 0       , 002282   , 002282.XSHE    , ind15            
 0       , 002294   , 002294.XSHE    , ind1             
 0       , 002297   , 002297.XSHE    , ind24            
 0       , 002324   , 002324.XSHE    , ind5             
 0       , 002325   , 002325.XSHE    , ind7             
 0       , 002355   , 002355.XSHE    , ind2             
 0       , 002364   , 002364.XSHE    , ind21            
 0       , 002374   , 002374.XSHE    , ind16            
 0       , 002407   , 002407.XSHE    , ind5             
 0       , 002416   , 002416.XSHE    , ind23            
 0       , 002422   , 002422.XSHE    , ind1             
 0       , 002425   , 002425.XSHE    , ind12            
 0       , 002440   , 002440.XSHE    , ind5             
 0       , 002445   , 002445.XSHE    , ind15            
 0       , 002493   , 002493.XSHE    , ind29            
 0       , 002496   , 002496.XSHE    , ind5             
 0       , 002530   , 002530.XSHE    , ind26            
 0       , 002543   , 002543.XSHE    , ind6             
 0       , 002544   , 002544.XSHE    , ind9             
 0       , 002547   , 002547.XSHE    , ind2             
 0       , 002549   , 002549.XSHE    , ind5             
 0       , 002557   , 002557.XSHE    , ind11            
 0       , 002560   , 002560.XSHE    , ind21            
 0       , 002562   , 002562.XSHE    , ind5             
 0       , 002568   , 002568.XSHE    , ind11            
 0       , 002573   , 002573.XSHE    , ind30            
 0       , 002588   , 002588.XSHE    , ind5             
 0       , 002597   , 002597.XSHE    , ind5             
 0       , 002612   , 002612.XSHE    , ind22            
 0       , 002614   , 002614.XSHE    , ind6             
 0       , 002620   , 002620.XSHE    , ind7             
 0       , 002622   , 002622.XSHE    , ind21            
 0       , 002660   , 002660.XSHE    , ind20            
 0       , 002676   , 002676.XSHE    , ind6             
 0       , 002685   , 002685.XSHE    , ind15            
 0       , 002693   , 002693.XSHE    , ind1             
 0       , 002714   , 002714.XSHE    , ind13            
 0       , 002718   , 002718.XSHE    , ind14            
 0       , 002730   , 002730.XSHE    , ind15            
 0       , 002734   , 002734.XSHE    , ind5             
 0       , 002741   , 002741.XSHE    , ind20            
 0       , 002751   , 002751.XSHE    , ind18            
 0       , 002757   , 002757.XSHE    , ind15            
 0       , 002759   , 002759.XSHE    , ind21            
 0       , 002774   , 002774.XSHE    , ind15            
 0       , 002808   , 002808.XSHE    , ind20            
 0       , 002811   , 002811.XSHE    , ind7             
 0       , 002817   , 002817.XSHE    , ind1             
 0       , 002823   , 002823.XSHE    , ind21            
 0       , 002835   , 002835.XSHE    , ind26            
 0       , 002862   , 002862.XSHE    , ind16            
 0       , 002869   , 002869.XSHE    , ind20            
 0       , 002871   , 002871.XSHE    , ind15            
 0       , 002882   , 002882.XSHE    , ind21            
 0       , 002890   , 002890.XSHE    , ind15            
 0       , 002901   , 002901.XSHE    , ind1             
 0       , 002905   , 002905.XSHE    , ind12            
 0       , 002916   , 002916.XSHE    , ind20            
 0       , 002920   , 002920.XSHE    , ind26            
 0       , 002921   , 002921.XSHE    , ind2             
 0       , 002926   , 002926.XSHE    , ind28            
 0       , 002930   , 002930.XSHE    , ind3             
 0       , 002939   , 002939.XSHE    , ind28            
 0       , 002940   , 002940.XSHE    , ind1             
 0       , 002957   , 002957.XSHE    , ind15            
 0       , 002961   , 002961.XSHE    , ind28            
 0       , 002966   , 002966.XSHE    , ind17            
 0       , 002967   , 002967.XSHE    , ind18            
 0       , 002977   , 002977.XSHE    , ind24            
 0       , 002979   , 002979.XSHE    , ind15            
 0       , 003002   , 003002.XSHE    , ind5             
 0       , 003010   , 003010.XSHE    , ind23            
 0       , 003017   , 003017.XSHE    , ind5             
 0       , 003039   , 003039.XSHE    , ind30            
 0       , 003043   , 003043.XSHE    , ind20            
 0       , 080661   , 080661.XSHE    , NULL             
 0       , 300007   , 300007.XSHE    , ind15            
 0       , 300011   , 300011.XSHE    , ind15            
 0       , 300016   , 300016.XSHE    , ind1             
 0       , 300027   , 300027.XSHE    , ind12            
 0       , 300033   , 300033.XSHE    , ind26            
 0       , 300035   , 300035.XSHE    , ind21            
 0       , 300039   , 300039.XSHE    , ind1             
 0       , 300053   , 300053.XSHE    , ind9             
 0       , 300079   , 300079.XSHE    , ind26            
 0       , 300080   , 300080.XSHE    , ind15            
 0       , 300081   , 300081.XSHE    , ind9             
 0       , 300110   , 300110.XSHE    , ind1             
 0       , 300133   , 300133.XSHE    , ind12            
 0       , 300143   , 300143.XSHE    , ind1             
 0       , 300151   , 300151.XSHE    , ind15            
 0       , 300152   , 300152.XSHE    , ind30            
 0       , 300155   , 300155.XSHE    , ind26            
 0       , 300160   , 300160.XSHE    , ind6             
 0       , 300169   , 300169.XSHE    , ind5             
 0       , 300179   , 300179.XSHE    , ind15            
 0       , 300204   , 300204.XSHE    , ind1             
 0       , 300225   , 300225.XSHE    , ind5             
 0       , 300234   , 300234.XSHE    , ind14            
 0       , 300236   , 300236.XSHE    , ind20            
 0       , 300237   , 300237.XSHE    , ind2             
 0       , 300251   , 300251.XSHE    , ind12            
 0       , 300259   , 300259.XSHE    , ind15            
 0       , 300267   , 300267.XSHE    , ind1             
 0       , 300276   , 300276.XSHE    , ind15            
 0       , 300289   , 300289.XSHE    , ind1             
 0       , 300294   , 300294.XSHE    , ind1             
 0       , 300297   , 300297.XSHE    , ind26            
 0       , 300298   , 300298.XSHE    , ind1             
 0       , 300309   , 300309.XSHE    , ind28            
 0       , 300318   , 300318.XSHE    , ind1             
 0       , 300331   , 300331.XSHE    , ind20            
 0       , 300348   , 300348.XSHE    , ind26            
 0       , 300353   , 300353.XSHE    , ind9             
 0       , 300358   , 300358.XSHE    , ind1             
 0       , 300374   , 300374.XSHE    , ind14            
 0       , 300375   , 300375.XSHE    , ind2             
 0       , 300380   , 300380.XSHE    , ind26            
 0       , 300384   , 300384.XSHE    , ind7             
 0       , 300393   , 300393.XSHE    , ind21            
 0       , 300399   , 300399.XSHE    , ind26            
 0       , 300411   , 300411.XSHE    , ind15            
 0       , 300429   , 300429.XSHE    , ind20            
 0       , 300432   , 300432.XSHE    , ind2             
 0       , 300435   , 300435.XSHE    , ind4             
 0       , 300441   , 300441.XSHE    , ind15            
 0       , 300447   , 300447.XSHE    , ind24            
 0       , 300466   , 300466.XSHE    , ind15            
 0       , 300483   , 300483.XSHE    , ind4             
 0       , 300494   , 300494.XSHE    , ind12            
 0       , 300500   , 300500.XSHE    , ind7             
 0       , 300506   , 300506.XSHE    , ind7             
 0       , 300509   , 300509.XSHE    , ind15            
 0       , 300510   , 300510.XSHE    , ind21            
 0       , 300542   , 300542.XSHE    , ind26            
 0       , 300547   , 300547.XSHE    , ind2             
 0       , 300562   , 300562.XSHE    , ind1             
 0       , 300571   , 300571.XSHE    , ind9             
 0       , 300593   , 300593.XSHE    , ind21            
 0       , 300594   , 300594.XSHE    , ind15            
 0       , 300595   , 300595.XSHE    , ind1             
 0       , 300617   , 300617.XSHE    , ind21            
 0       , 300627   , 300627.XSHE    , ind9             
 0       , 300635   , 300635.XSHE    , ind7             
 0       , 300638   , 300638.XSHE    , ind9             
 0       , 300641   , 300641.XSHE    , ind5             
 0       , 300645   , 300645.XSHE    , ind26            
 0       , 300648   , 300648.XSHE    , ind21            
 0       , 300695   , 300695.XSHE    , ind2             
 0       , 300709   , 300709.XSHE    , ind20            
 0       , 300730   , 300730.XSHE    , ind26            
 0       , 300733   , 300733.XSHE    , ind2             
 0       , 300748   , 300748.XSHE    , ind25            
 0       , 300780   , 300780.XSHE    , ind15            
 0       , 300787   , 300787.XSHE    , ind20            
 0       , 300789   , 300789.XSHE    , ind26            
 0       , 300806   , 300806.XSHE    , ind5             
 0       , 300807   , 300807.XSHE    , ind26            
 0       , 300828   , 300828.XSHE    , ind15            
