action,amount,commission,filled,price,security,security_name,side,time
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:57:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:57:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:57:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:57:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:58:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:58:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:58:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:58:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:59:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:59:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:59:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:59:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:00:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:00:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:00:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:00:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:01:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:01:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:01:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:01:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:02:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:02:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:02:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:02:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:03:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:03:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:03:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:03:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:04:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:04:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:04:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:04:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:05:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:05:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:05:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:05:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:06:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:06:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:06:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:06:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:07:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:07:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:07:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:07:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:08:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:08:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:08:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:08:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:09:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:09:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:09:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:09:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:10:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:10:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:10:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:10:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:11:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:11:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:11:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:11:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:12:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:12:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:12:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:12:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:13:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:13:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:13:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:13:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:14:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:14:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:14:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:14:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:15:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:15:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:15:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:15:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:16:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:16:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:16:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:16:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:17:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:17:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:17:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:17:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:18:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:18:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:18:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:18:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:19:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:19:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:19:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:19:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:20:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:20:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:20:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:20:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:21:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:21:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:21:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:21:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:22:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:22:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:22:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:22:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:23:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:23:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:23:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:23:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:24:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:24:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:24:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:24:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:25:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:25:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:25:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:25:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:26:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:26:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:26:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:26:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:27:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:27:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:27:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:27:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:28:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:28:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:28:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:28:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 14:29:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 14:29:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 14:29:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 14:29:00
close,6800,226.31,6800,28.69,603895.XSHG,天永智能,long,2023-02-02 13:31:00
close,10700,213.61,10700,17.21,600476.XSHG,湘邮科技,long,2023-02-02 13:31:00
close,43700,226.09,43700,4.46,002094.XSHE,青岛金王,long,2023-02-02 13:31:00
close,13200,227.08,13200,14.83,000151.XSHE,中成股份,long,2023-02-02 13:31:00
close,9300,204.0,9300,18.91,002777.XSHE,久远银海,long,2023-02-02 13:31:00
close,11900,210.23,11900,15.23,603825.XSHG,华扬联众,long,2023-02-02 13:31:00
open,49900,29.06,49900,3.64,300135.XSHE,宝利国际,long,2023-02-07 09:33:00
open,30300,18.18,30300,3.75,300135.XSHE,宝利国际,long,2023-02-07 11:00:00
open,20600,29.0,20600,8.8,002378.XSHE,章源钨业,long,2023-02-07 13:57:00
close,80200,329.33,80200,3.54,300135.XSHE,宝利国际,long,2023-02-08 13:31:00
close,20600,207.42,20600,8.68,002378.XSHE,章源钨业,long,2023-02-08 13:31:00
open,5200,28.95,5200,34.8,003004.XSHE,声迅股份,long,2023-02-09 09:33:00
open,6600,28.7,6600,27.18,301199.XSHE,迈赫股份,long,2023-02-09 09:48:00
open,15500,28.89,15500,11.65,600571.XSHG,信雅达,long,2023-02-09 09:56:00
open,18900,28.88,18900,9.55,002167.XSHE,东方锆业,long,2023-02-09 10:09:00
open,5700,10.75,5700,11.79,600571.XSHG,信雅达,long,2023-02-09 11:00:00
open,5500,28.66,5500,32.57,002987.XSHE,京北方,long,2023-02-09 14:07:00
open,19200,28.75,19200,9.36,002339.XSHE,积成电子,long,2023-02-10 10:06:00
close,5200,190.85,5200,31.64,003004.XSHE,声迅股份,long,2023-02-10 13:31:00
close,6600,199.82,6600,26.1,301199.XSHE,迈赫股份,long,2023-02-10 13:31:00
close,21200,281.09,21200,11.43,600571.XSHG,信雅达,long,2023-02-10 13:31:00
close,18900,190.3,18900,8.68,002167.XSHE,东方锆业,long,2023-02-10 13:31:00
close,5500,203.59,5500,31.91,002987.XSHE,京北方,long,2023-02-10 13:31:00
open,1800,27.36,1800,95.0,300990.XSHE,同飞股份,long,2023-02-13 09:48:00
open,8100,28.54,8100,22.02,300847.XSHE,中船汉光,long,2023-02-13 10:09:00
open,4300,28.04,4300,40.76,301018.XSHE,申菱环境,long,2023-02-13 10:18:00
open,1100,17.83,1100,101.32,300990.XSHE,同飞股份,long,2023-02-13 11:00:00
close,19200,195.99,19200,8.8,002339.XSHE,积成电子,long,2023-02-13 13:31:00
close,2900,322.98,2900,96.01,300990.XSHE,同飞股份,long,2023-02-14 13:31:00
close,8100,197.41,8100,21.01,300847.XSHE,中船汉光,long,2023-02-14 13:31:00
close,4300,199.12,4300,39.92,301018.XSHE,申菱环境,long,2023-02-14 13:31:00
open,16100,28.46,16100,11.05,002877.XSHE,智能自控,long,2023-02-15 09:35:00
open,13200,28.36,13200,13.43,300603.XSHE,立昂技术,long,2023-02-15 10:59:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:00:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:01:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:02:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:03:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:04:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:05:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:06:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:07:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:08:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:09:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:10:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:11:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:12:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:13:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:14:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:15:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:16:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:17:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:18:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:19:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:20:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:21:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:22:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:23:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:24:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:25:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:26:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:27:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:28:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 11:29:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:00:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:01:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:02:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:03:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:04:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:05:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:06:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:07:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:08:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:09:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:10:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:11:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:12:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:13:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:14:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:15:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:16:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:17:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:18:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:19:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:20:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:21:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:22:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:23:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:24:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:25:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:26:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:27:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:28:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:29:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:30:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:31:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:32:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:33:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:34:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:35:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:36:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:37:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:38:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:39:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:40:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:41:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:42:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:43:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:44:00
open,4400,28.36,4400,40.28,300585.XSHE,奥联电子,long,2023-02-15 13:45:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:45:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:46:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:47:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:48:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:49:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:50:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:51:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:52:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:53:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:54:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:55:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:56:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:57:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:58:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 13:59:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:00:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:01:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:02:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:03:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:04:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:05:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:06:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:07:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:08:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:09:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:10:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:11:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:12:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:13:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:14:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:15:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:16:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:17:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:18:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:19:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:20:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:21:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:22:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:23:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:24:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:25:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:26:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:27:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:28:00
open,9700,0.0,0,0.0,002877.XSHE,智能自控,long,2023-02-15 14:29:00
close,16100,213.65,16100,11.44,002877.XSHE,智能自控,long,2023-02-16 13:31:00
close,13200,204.42,13200,13.35,300603.XSHE,立昂技术,long,2023-02-16 13:31:00
close,4400,193.44,4400,37.9,300585.XSHE,奥联电子,long,2023-02-16 13:31:00
open,16500,28.35,16500,10.74,603687.XSHG,大胜达,long,2023-02-17 09:31:00
open,9800,28.27,9800,18.03,301228.XSHE,实朴检测,long,2023-02-17 09:32:00
open,10900,28.29,10900,16.22,603083.XSHG,剑桥科技,long,2023-02-17 09:32:00
open,12400,28.35,12400,14.29,002953.XSHE,日丰股份,long,2023-02-17 09:33:00
open,24700,28.45,24700,7.2,002328.XSHE,新朋股份,long,2023-02-17 09:33:00
open,28900,28.44,28900,6.15,600880.XSHG,博瑞传播,long,2023-02-17 09:33:00
open,23900,28.34,23900,7.41,002686.XSHE,亿利达,long,2023-02-17 09:37:00
open,15300,28.4,15300,11.6,002719.XSHE,麦趣尔,long,2023-02-17 09:41:00
open,18800,28.46,18800,9.46,000716.XSHE,黑芝麻,long,2023-02-17 09:45:00
open,2500,27.84,2500,69.61,603208.XSHG,江山欧派,long,2023-02-17 09:48:00
open,11700,28.45,11700,15.2,002825.XSHE,纳尔股份,long,2023-02-17 09:49:00
open,11100,28.42,11100,16.0,300691.XSHE,联合光电,long,2023-02-17 09:57:00
open,22400,28.46,22400,7.94,300403.XSHE,汉宇集团,long,2023-02-17 09:58:00
open,6500,28.29,6500,27.2,300781.XSHE,因赛集团,long,2023-02-17 09:59:00
open,11200,28.35,11200,15.82,300912.XSHE,凯龙高科,long,2023-02-17 10:58:00
open,9100,0.0,0,0.0,002719.XSHE,麦趣尔,long,2023-02-17 11:00:00
open,9900,0.0,0,0.0,603687.XSHG,大胜达,long,2023-02-17 11:00:00
open,1600,6.97,1600,27.22,300781.XSHE,因赛集团,long,2023-02-17 11:00:00
open,14200,0.0,0,0.0,002686.XSHE,亿利达,long,2023-02-17 11:00:00
open,7200,7.11,7200,6.17,600880.XSHG,博瑞传播,long,2023-02-17 11:00:00
open,14200,0.0,0,0.0,002686.XSHE,亿利达,long,2023-02-17 11:01:00
open,9900,0.0,0,0.0,603687.XSHG,大胜达,long,2023-02-17 11:01:00
open,9100,0.0,0,0.0,002719.XSHE,麦趣尔,long,2023-02-17 11:01:00
open,14200,0.0,0,0.0,002686.XSHE,亿利达,long,2023-02-17 11:02:00
open,9900,0.0,0,0.0,603687.XSHG,大胜达,long,2023-02-17 11:02:00
open,9100,0.0,0,0.0,002719.XSHE,麦趣尔,long,2023-02-17 11:02:00
open,14200,0.0,0,0.0,002686.XSHE,亿利达,long,2023-02-17 11:03:00
open,9900,0.0,0,0.0,603687.XSHG,大胜达,long,2023-02-17 11:03:00
open,9100,0.0,0,0.0,002719.XSHE,麦趣尔,long,2023-02-17 11:03:00
open,14200,0.0,0,0.0,002686.XSHE,亿利达,long,2023-02-17 11:04:00
open,9900,0.0,0,0.0,603687.XSHG,大胜达,long,2023-02-17 11:04:00
